provinsi,kabupaten,tahun,indeks_pembangunan_manusia,angka_harapan_hidup,rerata_lama_sekolah,harapan_lama_sekolah,pengeluaran_per_kapita
KALIMANTAN BARAT,Ketapang,2023,68.68,71.505,7.745,11.96,9984.0
KALIMANTAN BARAT,Sintang,2023,68.67,72.46000000000001,7.565,12.3,9128.0
KALIMANTAN BARAT,Kapuas Hulu,2023,67.67,72.925,7.87,12.2,8055.0
KALIMANTAN BARAT,Sekadau,2023,66.33,72.785,7.115,11.92,7981.0
KALIMANTAN BARAT,Melawi,2023,67.76,73.38,7.545,11.34,9155.0
KALIMANTAN BARAT,Kayong Utara,2023,64.79,69.27000000000001,6.345000000000001,12.12,8594.0
KALIMANTAN BARAT,Kubu Raya,2023,69.6,71.305,7.305,13.89,9605.0
KALIMANTAN BARAT,Kota Pontianak,2023,81.03,73.925,10.43,15.04,15632.0
KALIMANTAN BARAT,Kota Singkawang,2023,73.39,72.865,8.2,12.94,12457.0
KALIMANTAN TENGAH,Kotawaringin Barat,2023,74.04,71.325,8.635,12.77,13798.0
KALIMANTAN TENGAH,Kotawaringin Timur,2023,72.21,70.435,8.145,12.88,12546.0
KALIMANTAN TENGAH,Kapuas,2023,70.75,69.28,7.9350000000000005,12.96,11829.0
KALIMANTAN TENGAH,Barito Selatan,2023,71.65,67.80000000000001,9.2,12.8,12067.0
KALIMANTAN TENGAH,Barito Utara,2023,71.84,71.725,8.86,12.54,10720.0
KALIMANTAN TENGAH,Sukamara,2023,69.44,72.07,8.24,12.16,9494.0
KALIMANTAN TENGAH,Lamandau,2023,71.81,69.89,8.629999999999999,12.52,12050.0
KALIMANTAN TENGAH,Seruyan,2023,68.68,69.685,7.994999999999999,12.03,10157.0
KALIMANTAN TENGAH,Katingan,2023,70.28,66.475,8.86,12.98,11399.0
KALIMANTAN TENGAH,Pulang Pisau,2023,69.6,68.65,8.295,12.51,10752.0
KALIMANTAN TENGAH,Gunung Mas,2023,72.09,71.005,9.245000000000001,12.05,11462.0
KALIMANTAN TENGAH,Barito Timur,2023,72.7,68.955,9.57,12.87,12083.0
KALIMANTAN TENGAH,Murung Raya,2023,69.42,69.985,8.055,12.04,11053.0
KALIMANTAN TENGAH,Kota Palangka Raya,2023,81.68,73.755,11.65,14.99,14727.0
KALIMANTAN SELATAN,Tanah Laut,2023,70.98,70.16,7.865,12.41,12198.0
KALIMANTAN SELATAN,Kotabaru,2023,70.18,69.815,7.66,12.07,12480.0
KALIMANTAN SELATAN,Banjar,2023,71.46,68.065,7.93,13.03,13301.0
KALIMANTAN SELATAN,Barito Kuala,2023,68.11,66.85499999999999,7.74,12.55,10750.0
KALIMANTAN SELATAN,Tapin,2023,72.0,71.21000000000001,8.135,12.33,12776.0
KALIMANTAN SELATAN,Hulu Sungai Selatan,2023,70.5,66.945,8.075,12.46,13743.0
KALIMANTAN SELATAN,Hulu Sungai Tengah,2023,70.13,66.905,8.370000000000001,12.24,12782.0
KALIMANTAN SELATAN,Hulu Sungai Utara,2023,67.66,65.015,7.955,13.19,10491.0
KALIMANTAN SELATAN,Tabalong,2023,73.85,71.325,9.184999999999999,12.91,12507.0
KALIMANTAN SELATAN,Tanah Bumbu,2023,72.31,70.985,8.33,12.6,12516.0
KALIMANTAN SELATAN,Balangan,2023,70.49,68.44,8.195,12.82,11888.0
KALIMANTAN SELATAN,Kota Banjarmasin,2023,78.5,71.945,10.420000000000002,13.97,15280.0
KALIMANTAN SELATAN,Kota Banjar Baru,2023,80.11,72.675,11.11,14.85,14524.0
KALIMANTAN TIMUR,Paser,2023,74.14,73.03999999999999,8.96,13.37,11651.0
KALIMANTAN TIMUR,Kutai Barat,2023,73.72,73.265,8.885,13.25,11291.0
KALIMANTAN TIMUR,Kutai Kartanegara,2023,75.3,72.795,9.215,13.64,12323.0
KALIMANTAN TIMUR,Kutai Timur,2023,74.98,73.645,9.445,13.01,11961.0
KALIMANTAN TIMUR,Berau,2023,76.21,72.46000000000001,9.605,13.36,13620.0
KALIMANTAN TIMUR,Penajam Paser Utara,2023,73.3,72.095,8.52,12.86,12517.0
KALIMANTAN TIMUR,Mahakam Ulu,2023,69.59,72.50999999999999,8.7,12.63,8696.0
KALIMANTAN TIMUR,Kota Balikpapan,2023,81.66,74.955,11.045000000000002,14.24,16195.0
KALIMANTAN TIMUR,Kota Samarinda,2023,82.32,74.765,10.96,15.39,15610.0
KALIMANTAN TIMUR,Kota Bontang,2023,81.56,74.755,11.030000000000001,13.43,17659.0
KALIMANTAN UTARA,Malinau,2023,73.19,71.525,9.265,13.34,10708.0
KALIMANTAN UTARA,Bulungan,2023,72.72,72.72999999999999,9.305,13.04,10205.0
KALIMANTAN UTARA,Tana Tidung,2023,69.2,71.235,9.07,12.39,8386.0
KALIMANTAN UTARA,Nunukan,2023,67.7,71.445,8.41,12.68,7787.0
KALIMANTAN UTARA,Kota Tarakan,2023,77.53,74.07,10.469999999999999,14.21,11992.0
SULAWESI UTARA,Bolaang Mongondow,2023,69.62,70.12,8.364999999999998,11.63,10915.0
SULAWESI UTARA,Minahasa,2023,76.96,71.86500000000001,10.100000000000001,14.18,13027.0
SULAWESI UTARA,Kepulauan Sangihe,2023,72.22,70.82499999999999,8.620000000000001,12.6,11946.0
SULAWESI UTARA,Kepulauan Talaud,2023,71.14,70.95500000000001,9.955,12.66,9146.0
SULAWESI UTARA,Minahasa Selatan,2023,73.66,70.76,9.435,12.99,12090.0
SULAWESI UTARA,Minahasa Utara,2023,75.31,72.04,10.3,13.07,11958.0
SULAWESI UTARA,Bolaang Mongondow Utara,2023,68.64,68.38,8.485,12.38,9652.0
SULAWESI UTARA,Siau Tagulandang Biaro,2023,69.57,71.64,9.31,12.03,8742.0
SULAWESI UTARA,Minahasa Tenggara,2023,71.93,70.91,9.09,12.45,11034.0
SULAWESI UTARA,Bolaang Mongondow Selatan,2023,66.4,64.995,8.225,12.33,9593.0
SULAWESI UTARA,Bolaang Mongondow Timur,2023,67.95,68.56,8.265,11.9,9741.0
SULAWESI UTARA,Kota Manado,2023,80.14,72.55000000000001,11.51,14.19,14822.0
SULAWESI UTARA,Kota Bitung,2023,75.11,71.725,9.945,12.66,12954.0
SULAWESI UTARA,Kota Tomohon,2023,78.1,72.885,10.965,14.24,12488.0
SULAWESI UTARA,Kota Kotamobagu,2023,74.43,71.39,10.285,12.9,11452.0
SULAWESI TENGAH,Banggai Kepulauan,2023,66.82,66.91499999999999,8.715,13.09,8066.0
SULAWESI TENGAH,Banggai,2023,71.7,71.065,8.695,13.34,10400.0
SULAWESI TENGAH,Morowali,2023,73.02,69.42,9.495000000000001,13.38,11708.0
SULAWESI TENGAH,Poso,2023,72.48,71.375,9.565,13.74,9622.0
SULAWESI TENGAH,Donggala,2023,66.95,67.905,8.125,12.61,8766.0
SULAWESI TENGAH,Toli-Toli,2023,67.66,66.825,8.719999999999999,13.04,8665.0
SULAWESI TENGAH,Buol,2023,69.57,69.775,9.155000000000001,13.17,8678.0
SULAWESI TENGAH,Parigi Moutong,2023,67.11,64.66499999999999,8.12,12.51,10471.0
SULAWESI TENGAH,Tojo Una-Una,2023,66.39,66.455,8.51,12.37,8550.0
SULAWESI TENGAH,Sigi,2023,69.93,70.39500000000001,9.030000000000001,13.05,8891.0
SULAWESI TENGAH,Banggai Laut,2023,66.93,66.13,8.67,13.03,8470.0
SULAWESI TENGAH,Morowali Utara,2023,69.73,70.015,9.030000000000001,12.29,9623.0
SULAWESI TENGAH,Kota Palu,2023,82.52,71.5,11.74,16.51,15501.0
SULAWESI SELATAN,Kepulauan Selayar,2023,69.2,69.09,8.420000000000002,12.69,9830.0
SULAWESI SELATAN,Bulukumba,2023,71.21,68.89,8.31,13.43,11392.0
SULAWESI SELATAN,Bantaeng,2023,70.57,71.15,7.265000000000001,12.53,12304.0
SULAWESI SELATAN,Jeneponto,2023,65.9,67.03999999999999,6.984999999999999,12.12,9781.0
SULAWESI SELATAN,Takalar,2023,68.9,67.955,7.71,12.49,11239.0
SULAWESI SELATAN,Gowa,2023,71.57,70.935,8.43,13.7,10233.0
SULAWESI SELATAN,Sinjai,2023,68.92,67.965,7.87,13.26,10180.0
SULAWESI SELATAN,Maros,2023,71.63,69.5,8.195,13.5,11795.0
SULAWESI SELATAN,Pangkajene dan Kepulauan,2023,70.59,67.41,8.4,12.8,12241.0
SULAWESI SELATAN,Barru,2023,72.36,69.595,8.575,13.62,11712.0
SULAWESI SELATAN,Bone,2023,67.81,67.905,7.595,13.0,9682.0
SULAWESI SELATAN,Soppeng,2023,70.58,70.545,8.28,13.21,10098.0
SULAWESI SELATAN,Wajo,2023,71.1,68.155,7.3,13.31,13192.0
SULAWESI SELATAN,Sidenreng Rappang,2023,72.71,70.78999999999999,8.245000000000001,13.02,12739.0
SULAWESI SELATAN,Pinrang,2023,72.84,70.535,8.305,13.27,12559.0
SULAWESI SELATAN,Enrekang,2023,73.89,71.395,9.0,13.87,11636.0
SULAWESI SELATAN,Luwu,2023,72.16,71.04499999999999,8.735,13.41,10691.0
SULAWESI SELATAN,Tana Toraja,2023,70.73,74.09,8.67,13.88,8017.0
SULAWESI SELATAN,Luwu Utara,2023,71.34,69.41,8.115,12.59,12513.0
SULAWESI SELATAN,Luwu Timur,2023,74.35,71.24000000000001,8.915,13.01,13451.0
SULAWESI SELATAN,Toraja Utara,2023,71.23,73.93,8.620000000000001,13.42,8871.0
SULAWESI SELATAN,Kota Makasar,2023,83.52,72.645,11.53,15.61,17889.0
SULAWESI SELATAN,Kota Parepare,2023,79.03,71.82499999999999,10.765,14.54,14495.0
SULAWESI SELATAN,Kota Palopo,2023,79.45,71.445,11.129999999999999,15.12,13892.0
SULAWESI TENGGARA,Buton,2023,68.12,68.53999999999999,8.600000000000001,13.88,7995.0
SULAWESI TENGGARA,Muna,2023,70.16,70.57,8.780000000000001,14.02,8703.0
SULAWESI TENGGARA,Konawe,2023,72.77,70.44999999999999,9.64,13.04,10963.0
SULAWESI TENGGARA,Kolaka,2023,74.72,71.445,9.395,13.03,13055.0
SULAWESI TENGGARA,Konawe Selatan,2023,70.32,71.035,8.504999999999999,12.78,9753.0
SULAWESI TENGGARA,Bombana,2023,67.43,69.33,8.23,11.9,9132.0
SULAWESI TENGGARA,Wakatobi,2023,71.43,70.735,8.600000000000001,13.52,10240.0
SULAWESI TENGGARA,Kolaka Utara,2023,71.04,70.58500000000001,8.805,12.17,11020.0
SULAWESI TENGGARA,Buton Utara,2023,69.7,71.035,9.115,13.17,8289.0
SULAWESI TENGGARA,Konawe Utara,2023,71.71,69.67,9.6,13.12,10113.0
SULAWESI TENGGARA,Kolaka Timur,2023,69.57,73.06,8.19,12.7,8520.0
SULAWESI TENGGARA,Konawe Kepulauan,2023,67.32,68.49000000000001,9.42,12.54,7564.0
SULAWESI TENGGARA,Muna Barat,2023,67.13,70.47,7.86,12.62,8076.0
SULAWESI TENGGARA,Buton Tengah,2023,65.83,67.86,6.91,13.2,8003.0
SULAWESI TENGGARA,Buton Selatan,2023,66.15,67.82,7.635,13.26,7936.0
SULAWESI TENGGARA,Kota Kendari,2023,84.85,74.13,12.515,16.91,15116.0
SULAWESI TENGGARA,Kota Baubau,2023,77.52,71.53,11.085,15.52,11207.0
GORONTALO,Boalemo,2023,68.18,69.965,7.1850000000000005,12.48,9941.0
GORONTALO,Gorontalo,2023,69.09,68.14500000000001,7.6850000000000005,13.21,10336.0
GORONTALO,Pohuwato,2023,67.15,64.995,7.635,12.46,11018.0
GORONTALO,Bone Bolango,2023,71.51,69.28999999999999,8.36,13.67,11114.0
GORONTALO,Gorontalo Utara,2023,66.61,66.72,7.215,12.49,10037.0
GORONTALO,Kota Gorontalo,2023,78.64,73.30000000000001,10.475,14.58,13351.0
SULAWESI BARAT,Majene,2023,68.62,62.605000000000004,9.309999999999999,13.71,10462.0
SULAWESI BARAT,Polewali Mandar,2023,65.59,63.239999999999995,7.7250000000000005,13.48,9096.0
SULAWESI BARAT,Mamasa,2023,67.83,71.505,8.225,12.54,8108.0
SULAWESI BARAT,Mamuju,2023,69.61,68.715,8.3,13.26,10075.0
SULAWESI BARAT,Mamuju Utara / Pasangkayu,2023,69.11,67.38,8.245,12.07,11649.0
SULAWESI BARAT,Mamuju Tengah,2023,67.45,69.42,7.779999999999999,12.66,8821.0
MALUKU,Maluku Tenggara Barat / Kepulauan Tanimbar,2023,64.16,64.035,9.915,12.33,6722.0
MALUKU,Maluku Tenggara,2023,67.57,65.825,9.96,12.9,8174.0
MALUKU,Maluku Tengah,2023,72.45,67.08,9.915,14.37,10788.0
MALUKU,Buru,2023,70.56,67.07,8.985,13.23,10879.0
MALUKU,Kepulauan Aru,2023,65.01,63.62,8.965,12.36,8133.0
MALUKU,Seram Bagian Barat,2023,67.56,62.660000000000004,9.355,13.69,9324.0
MALUKU,Seram Bagian Timur,2023,65.82,60.510000000000005,8.655000000000001,12.91,10020.0
MALUKU,Maluku Barat Daya,2023,63.93,63.435,8.94,12.7,7223.0
MALUKU,Buru Selatan,2023,66.23,67.01,8.235,12.84,8108.0
MALUKU,Kota Ambon,2023,82.06,71.415,12.205,16.07,14692.0
MALUKU,Kota Tual,2023,69.43,66.69999999999999,10.765,14.01,7825.0
MALUKU UTARA,Halmahera Barat,2023,66.91,66.96000000000001,8.75,13.24,8046.0
MALUKU UTARA,Halmahera Tengah,2023,67.48,65.105,9.285,13.23,8675.0
MALUKU UTARA,Kepulauan Sula,2023,65.29,63.99,9.14,12.97,7718.0
MALUKU UTARA,Halmahera Selatan,2023,65.83,66.545,8.18,13.03,7883.0
MALUKU UTARA,Halmahera Utara,2023,69.05,70.16,8.735,13.68,8152.0
MALUKU UTARA,Halmahera Timur,2023,68.82,69.945,8.754999999999999,12.87,8650.0
MALUKU UTARA,Pulau Morotai,2023,64.73,68.155,7.555,12.99,7141.0
MALUKU UTARA,Pulau Taliabu,2023,62.31,62.835,8.045,12.87,6939.0
MALUKU UTARA,Kota Ternate,2023,81.35,71.75,12.02,15.78,14042.0
MALUKU UTARA,Kota Tidore Kepulauan,2023,72.4,70.15,10.145,14.48,9034.0
PAPUA BARAT,Fakfak,2023,69.72,69.065,9.75,14.78,7851.0
PAPUA BARAT,Kaimana,2023,66.72,65.675,9.105,12.5,8749.0
PAPUA BARAT,Teluk Wondama,2023,61.67,60.91,8.395,11.9,8490.0
PAPUA BARAT,Teluk Bintuni,2023,66.0,61.81,9.105,12.44,10324.0
PAPUA BARAT,Manokwari,2023,73.21,69.595,9.84,13.78,12566.0
PAPUA BARAT,Sorong Selatan,2023,63.94,67.06,8.695,13.28,6727.0
PAPUA BARAT,Sorong,2023,67.49,66.945,8.805,13.92,7984.0
PAPUA BARAT,Raja Ampat,2023,65.26,65.46000000000001,8.685,12.11,8483.0
PAPUA BARAT,Tambrauw,2023,55.55,61.185,6.645,12.36,5302.0
PAPUA BARAT,Maybrat,2023,61.29,65.86,8.18,13.49,5669.0
PAPUA BARAT,Manokwari Selatan,2023,61.55,68.13499999999999,8.03,12.56,5948.0
PAPUA BARAT,Pegunungan Arfak,2023,57.82,67.755,6.985,11.79,5438.0
PAPUA BARAT,Kota Sorong,2023,79.65,71.965,11.525,14.42,14133.0
PAPUA,Merauke,2023,72.19,67.645,9.135,14.47,10747.0
PAPUA,Jayawijaya,2023,60.5,60.545,6.235,12.84,8159.0
PAPUA,Jayapura,2023,73.5,67.83,10.08,14.58,10671.0
PAPUA,Nabire,2023,70.84,68.775,10.129999999999999,12.64,9381.0
PAPUA,Kepulauan Yapen,2023,69.11,69.685,9.6,12.81,8091.0
PAPUA,Biak Numfor,2023,73.46,68.795,10.31,14.22,10229.0
PAPUA,Paniai,2023,57.91,67.275,4.27,10.53,6977.0
PAPUA,Puncak Jaya,2023,50.81,65.95,4.775,7.51,5731.0
PAPUA,Mimika,2023,75.91,72.88,10.4,12.96,12076.0
PAPUA,Boven Digoel,2023,63.46,61.015,9.145,11.43,8396.0
PAPUA,Mappi,2023,60.57,65.95,6.945,11.04,6821.0
PAPUA,Asmat,2023,53.19,59.235,5.715,9.7,6057.0
PAPUA,Yahukimo,2023,51.19,66.465,4.52,8.04,5351.0
PAPUA,Pegunungan Bintang,2023,48.18,65.035,3.96,6.78,5849.0
PAPUA,Tolikara,2023,51.48,66.375,3.5949999999999998,9.02,5397.0
PAPUA,Sarmi,2023,65.8,67.11500000000001,9.350000000000001,12.33,7204.0
PAPUA,Keerom,2023,68.08,67.285,8.495000000000001,12.46,9545.0
PAPUA,Waropen,2023,66.46,66.97,9.32,12.84,7335.0
PAPUA,Supiori,2023,64.61,66.71000000000001,9.02,13.19,6259.0
PAPUA,Mamberamo Raya,2023,54.08,58.59,5.735,11.83,5105.0
PAPUA,Nduga,2023,35.19,55.765,2.105,4.33,4352.0
PAPUA,Lanny Jaya,2023,50.56,66.555,3.54,9.27,4751.0
PAPUA,Mamberamo Tengah,2023,50.22,64.185,3.9699999999999998,9.62,4855.0
PAPUA,Yalimo,2023,50.87,65.995,4.234999999999999,9.66,5015.0
PAPUA,Puncak,2023,44.59,66.485,2.0700000000000003,5.59,5975.0
PAPUA,Dogiyai,2023,56.7,66.435,4.79,10.62,6182.0
PAPUA,Intan Jaya,2023,50.19,66.16499999999999,3.41,7.69,6140.0
PAPUA,Deiyai,2023,51.18,65.98,3.115,9.85,5104.0
PAPUA,Kota Jayapura,2023,81.14,71.12,11.92,15.26,15272.0
ACEH,Simeulue,2022,67.27,65.44,9.695,14.08,7371.0
ACEH,Aceh Singkil,2022,69.62,67.55000000000001,8.615,14.34,8994.0
ACEH,Aceh Selatan,2022,67.87,64.595,8.82,14.69,8353.0
ACEH,Aceh Tenggara,2022,70.32,68.405,9.895,14.26,8222.0
ACEH,Aceh Timur,2022,68.72,68.89,8.355,13.06,9127.0
ACEH,Aceh Tengah,2022,73.95,68.965,9.87,14.61,10957.0
ACEH,Aceh Barat,2022,72.34,68.13499999999999,9.865,14.63,9775.0
ACEH,Aceh Besar,2022,74.0,69.93,10.43,14.75,9894.0
ACEH,Pidie,2022,71.2,67.09,9.059999999999999,14.49,10211.0
ACEH,Bireuen,2022,73.16,71.41,9.335,14.86,9438.0
ACEH,Aceh Utara,2022,70.22,68.94,8.71,14.73,8620.0
ACEH,Aceh Barat Daya,2022,67.41,65.245,8.739999999999998,13.66,8651.0
ACEH,Gayo Lues,2022,68.25,65.705,8.465,14.08,9094.0
ACEH,Aceh Tamiang,2022,70.43,69.785,9.059999999999999,13.96,8759.0
ACEH,Nagan Raya,2022,70.1,69.41,8.925,14.16,8581.0
ACEH,Aceh Jaya,2022,70.36,67.34,8.765,14.01,10041.0
ACEH,Bener Meriah,2022,73.9,69.44,9.98,13.71,11421.0
ACEH,Pidie Jaya,2022,74.34,70.37,9.55,14.98,10701.0
ACEH,Kota Banda Aceh,2022,86.28,71.73,12.995000000000001,17.81,17228.0
ACEH,Kota Sabang,2022,76.85,70.72999999999999,11.175,14.4,11780.0
ACEH,Kota Langsa,2022,77.82,69.575,11.185,15.64,12353.0
ACEH,Kota Lhokseumawe,2022,78.04,71.845,11.239999999999998,15.27,11701.0
ACEH,Kota Subulussalam,2022,66.2,64.255,8.35,14.81,7689.0
SUMATERA UTARA,Nias,2022,63.69,70.005,6.029999999999999,13.04,7196.0
SUMATERA UTARA,Mandailing Natal,2022,68.05,62.974999999999994,8.765,13.85,10061.0
SUMATERA UTARA,Tapanuli Selatan,2022,70.92,65.215,9.34,13.37,11727.0
SUMATERA UTARA,Tapanuli Tengah,2022,70.31,67.47999999999999,8.925,13.24,10495.0
SUMATERA UTARA,Tapanuli Utara,2022,74.14,69.06,10.085,13.72,11892.0
SUMATERA UTARA,Toba Samosir / Toba,2022,75.96,70.61500000000001,10.61,13.58,12475.0
SUMATERA UTARA,Labuhan Batu,2022,72.92,70.335,9.4,12.95,11474.0
SUMATERA UTARA,Asahan,2022,71.13,68.675,8.805,12.63,11515.0
SUMATERA UTARA,Simalungun,2022,73.77,71.675,9.635,12.81,11524.0
SUMATERA UTARA,Dairi,2022,72.56,69.555,9.785,13.24,10740.0
SUMATERA UTARA,Karo,2022,75.36,71.88,10.0,12.95,12554.0
SUMATERA UTARA,Deli Serdang,2022,76.19,72.065,10.33,13.38,12657.0
SUMATERA UTARA,Langkat,2022,71.86,69.33500000000001,8.614999999999998,13.26,11439.0
SUMATERA UTARA,Nias Selatan,2022,63.17,69.13,6.245,12.48,7195.0
SUMATERA UTARA,Humbang Hasundutan,2022,70.32,69.88499999999999,10.114999999999998,13.31,8250.0
SUMATERA UTARA,Pakpak Bharat,2022,68.85,66.305,9.370000000000001,13.89,8558.0
SUMATERA UTARA,Samosir,2022,71.67,71.695,9.415,13.5,8991.0
SUMATERA UTARA,Serdang Bedagai,2022,71.21,69.19,8.71,12.63,11499.0
SUMATERA UTARA,Batu Bara,2022,69.51,67.445,8.344999999999999,12.93,10755.0
SUMATERA UTARA,Padang Lawas Utara,2022,70.93,67.485,9.46,13.23,10447.0
SUMATERA UTARA,Padang Lawas,2022,69.58,67.39,9.265,13.41,9207.0
SUMATERA UTARA,Labuhan Batu Selatan,2022,72.16,69.015,9.120000000000001,13.12,11751.0
SUMATERA UTARA,Labuhan Batu Utara,2022,72.77,69.87,8.719999999999999,13.29,12258.0
SUMATERA UTARA,Nias Utara,2022,63.75,69.795,6.86,13.06,6575.0
SUMATERA UTARA,Nias Barat,2022,62.93,69.345,7.23,12.97,6152.0
SUMATERA UTARA,Kota Sibolga,2022,74.74,69.72,10.42,13.3,12135.0
SUMATERA UTARA,Kota Tanjung Balai,2022,69.86,63.849999999999994,9.625,12.9,11589.0
SUMATERA UTARA,Kota Pematang Siantar,2022,79.7,74.195,11.425,14.59,12744.0
SUMATERA UTARA,Kota Tebing Tinggi,2022,76.17,71.25999999999999,10.71,12.91,13144.0
SUMATERA UTARA,Kota Medan,2022,81.76,73.57,11.53,14.77,15503.0
SUMATERA UTARA,Kota Binjai,2022,76.95,72.755,11.03,13.87,11358.0
SUMATERA UTARA,Kota Padangsidimpuan,2022,76.05,69.725,11.129999999999999,14.58,11337.0
SUMATERA UTARA,Kota Gunungsitoli,2022,70.23,71.61500000000001,8.83,13.77,8434.0
SUMATERA BARAT,Kepulauan Mentawai,2022,62.19,64.86,7.59,12.89,6567.0
SUMATERA BARAT,Pesisir Selatan,2022,70.84,71.16499999999999,8.51,13.35,9686.0
SUMATERA BARAT,Solok,2022,70.02,69.13,7.895,13.3,10539.0
SUMATERA BARAT,Sijunjung,2022,68.69,66.64500000000001,8.315000000000001,12.64,10582.0
SUMATERA BARAT,Tanah Datar,2022,73.29,70.45,8.850000000000001,14.59,10695.0
SUMATERA BARAT,Padang Pariaman,2022,71.63,69.275,8.205,13.93,11159.0
SUMATERA BARAT,Agam,2022,73.29,72.84,8.995000000000001,13.88,10171.0
SUMATERA BARAT,Lima Puluh Kota,2022,70.28,70.03999999999999,8.24,13.4,10035.0
SUMATERA BARAT,Pasaman,2022,67.41,67.905,8.2,13.05,8619.0
SUMATERA BARAT,Solok Selatan,2022,69.71,68.325,8.41,12.73,10560.0
SUMATERA BARAT,Dharmasraya,2022,72.3,71.845,8.739999999999998,12.51,11650.0
SUMATERA BARAT,Pasaman Barat,2022,69.57,68.08500000000001,8.54,13.69,9381.0
SUMATERA BARAT,Kota Padang,2022,83.29,73.89,11.620000000000001,16.54,14889.0
SUMATERA BARAT,Kota Solok,2022,79.23,74.025,11.370000000000001,14.34,12515.0
SUMATERA BARAT,Kota Sawah Lunto,2022,73.73,70.375,10.485,13.42,10537.0
SUMATERA BARAT,Kota Padang Panjang,2022,78.78,72.94,11.775,15.07,11153.0
SUMATERA BARAT,Kota Bukittinggi,2022,81.42,74.805,11.54,14.99,13633.0
SUMATERA BARAT,Kota Payakumbuh,2022,79.53,74.1,10.77,14.29,13687.0
SUMATERA BARAT,Kota Pariaman,2022,77.65,70.53999999999999,10.77,14.61,13150.0
RIAU,Kuantan Singingi,2022,71.09,68.69,8.774999999999999,13.36,10647.0
RIAU,Indragiri Hulu,2022,70.46,70.38499999999999,8.305,12.58,10472.0
RIAU,Indragiri Hilir,2022,67.37,68.245,7.26,12.19,10234.0
RIAU,Pelalawan,2022,72.93,71.44,8.739999999999998,12.68,12163.0
RIAU,Siak,2022,74.5,71.295,9.92,12.85,12230.0
RIAU,Kampar,2022,73.84,71.03,9.39,13.59,11394.0
RIAU,Rokan Hulu,2022,70.31,70.435,8.594999999999999,12.86,9841.0
RIAU,Bengkalis,2022,74.38,71.42500000000001,9.7,13.16,11857.0
RIAU,Rokan Hilir,2022,70.1,70.62,8.3,12.83,9906.0
RIAU,Kepulauan Meranti,2022,66.52,68.005,7.92,12.84,8246.0
RIAU,Kota Pekanbaru,2022,82.06,72.655,11.934999999999999,15.56,14804.0
RIAU,Kota Dumai,2022,75.26,71.16,10.2,13.32,12249.0
JAMBI,Kerinci,2022,71.99,70.265,8.655000000000001,13.89,10570.0
JAMBI,Merangin,2022,69.98,71.53,7.965,12.05,10714.0
JAMBI,Sarolangun,2022,70.89,69.50999999999999,8.219999999999999,12.47,12069.0
JAMBI,Batang Hari,2022,70.51,70.92,8.325,12.94,10173.0
JAMBI,Muaro Jambi,2022,70.18,71.61,8.645,12.99,9118.0
JAMBI,Tanjung Jabung Timur,2022,65.77,66.64,7.175,12.18,9503.0
JAMBI,Tanjung Jabung Barat,2022,68.79,68.395,8.07,12.64,9968.0
JAMBI,Tebo,2022,69.78,70.19,7.885,12.65,10725.0
JAMBI,Bungo,2022,70.55,68.14500000000001,8.334999999999999,12.64,11956.0
JAMBI,Kota Jambi,2022,79.58,72.97,11.215,15.38,12597.0
JAMBI,Kota Sungai Penuh,2022,76.17,72.51,10.665,14.81,10745.0
SUMATERA SELATAN,Ogan Komering Ulu,2022,70.24,68.32,8.739999999999998,12.84,10499.0
SUMATERA SELATAN,Ogan Komering Ilir,2022,68.02,68.785,7.105,11.89,11251.0
SUMATERA SELATAN,Muara Enim,2022,69.43,69.485,7.915,11.99,11304.0
SUMATERA SELATAN,Lahat,2022,68.4,66.465,8.575,12.43,10296.0
SUMATERA SELATAN,Musi Rawas,2022,67.78,68.55,7.505000000000001,12.21,10107.0
SUMATERA SELATAN,Musi Banyuasin,2022,68.6,68.965,7.645,12.3,10453.0
SUMATERA SELATAN,Banyu Asin,2022,67.93,69.195,7.5,11.95,10299.0
SUMATERA SELATAN,Ogan Komering Ulu Selatan,2022,65.87,67.29499999999999,7.895,11.78,8895.0
SUMATERA SELATAN,Ogan Komering Ulu Timur,2022,70.23,69.445,7.75,12.46,11759.0
SUMATERA SELATAN,Ogan Ilir,2022,67.96,65.91,7.96,12.32,11069.0
SUMATERA SELATAN,Empat Lawang,2022,66.0,65.38,7.83,12.08,9838.0
SUMATERA SELATAN,Penukal Abab Lematang Ilir,2022,65.75,68.42500000000001,7.08,12.3,8680.0
SUMATERA SELATAN,Musi Rawas Utara,2022,65.74,66.025,7.275,11.61,10283.0
SUMATERA SELATAN,Kota Palembang,2022,79.47,71.43,10.754999999999999,14.43,15168.0
SUMATERA SELATAN,Kota Prabumulih,2022,75.52,70.81,10.205,13.03,13106.0
SUMATERA SELATAN,Kota Pagar Alam,2022,69.6,67.215,9.405000000000001,13.24,9330.0
SUMATERA SELATAN,Kota Lubuklinggau,2022,75.53,69.64500000000001,9.975,13.39,13832.0
BENGKULU,Bengkulu Selatan,2022,71.42,68.15,9.395,13.63,10318.0
BENGKULU,Rejang Lebong,2022,71.45,69.05000000000001,8.595,14.01,10547.0
BENGKULU,Bengkulu Utara,2022,69.77,68.43,8.135,12.89,10774.0
BENGKULU,Kaur,2022,67.77,66.985,8.57,13.07,9009.0
BENGKULU,Seluma,2022,67.76,68.16999999999999,8.07,13.3,8657.0
